ID;ArticleID;LabelID;LabelClassID;Text;Start;End;TokenStart;TokenEnd
18061;183;2;1;placebo;1027;1034;217;217
18062;183;25;3;oral;1010;1014;215;215
18063;183;24;3;once weekly;993;1004;212;213
18064;183;21;7;mg;990;992;211;211
18065;183;24;3;0 · 5;986;989;208;210
18066;183;6;1;semaglutide;974;985;207;207
18067;183;25;3;subcutaneous;961;973;206;206
18068;183;6;1;sitagliptin;1015;1026;216;216
18069;183;2;1;placebo;1113;1120;232;232
18070;183;24;3;once daily;1121;1131;233;234
18071;183;25;3;oral;1133;1137;236;236
18072;183;24;3;once daily;1253;1263;258;259
18073;183;21;7;mg;1250;1252;257;257
18074;183;24;3;100;1246;1249;256;256
18075;183;6;1;sitagliptin;1234;1245;255;255
18076;183;25;3;oral;1229;1233;254;254
18077;183;24;3;once weekly;1213;1224;250;251
18078;183;21;7;mg;1210;1212;249;249
18079;183;24;3;0 · 5;1206;1209;246;248
18080;183;2;1;placebo;1198;1205;245;245
18081;183;6;1;semaglutide;1186;1197;244;244
18082;183;25;3;subcutaneous;1173;1185;243;243
18083;183;24;3;once daily;1157;1167;240;241
18084;183;21;7;mg;1154;1156;239;239
18085;183;24;3;100;1150;1153;238;238
18086;183;6;1;sitagliptin;1138;1149;237;237
18087;183;24;3;56 weeks;934;942;201;202
18088;183;25;3;subcutaneous;1269;1281;261;261
18089;183;7;1;2 : 2 : 1 : 1;872;879;184;190
18090;183;10;2;stable treatment with metformin , thiazolidinediones , or both;775;835;169;177
18091;183;6;1;metformin;354;363;65;65
18092;183;10;2;inadequately controlled;327;350;62;63
18093;183;10;2;type 2 diabetes;311;326;59;61
18094;183;10;2;patients;297;305;57;57
18095;183;6;1;sitagliptin;282;293;55;55
18096;183;2;1;dipeptidyl peptidase-4 (DPP-4) inhibitor;241;281;45;54
18097;183;2;1;thiazolidinediones;365;383;67;67
18098;183;6;1;semaglutide;218;229;42;42
18099;183;23;7;-1·21 to -0·91;2406;2420;523;531
18100;183;1;5;type 2 diabetes;162;177;31;33
18101;183;25;3;subcutaneous;101;113;23;23
18102;183;24;3;once - weekly;89;100;20;22
18103;183;2;1;glucagon-like peptide-1 (GLP-1) analogue;34;74;5;16
18104;183;6;1;Semaglutide;11;22;1;1
18105;183;11;2;safety;208;214;40;40
18106;183;13;2;56-week;411;418;76;78
18107;183;12;2;phase 3a;420;428;80;82
18108;183;12;2;randomised;430;440;84;84
18109;183;10;2;HbA 7 · 0 - 10 · 5 % [ 53 · 0 - 91 · 0 mmol / mol ];731;765;146;166
18110;183;10;2;insufficient glycaemic control;699;729;142;144
18111;183;10;2;diagnosed with type 2 diabetes;662;692;135;139
18112;183;10;2;aged at least 18 years ( or at least 20 years in Japan );603;657;120;133
18113;183;10;2;patients;589;597;118;118
18114;183;12;2;18 countries;566;578;114;115
18115;183;12;2;128 sites;553;562;111;112
18116;183;8;6;SUSTAIN 2;539;548;107;108
18117;183;12;2;trial;532;537;105;105
18118;183;12;2;multicentre;520;531;104;104
18119;183;12;2;multinational;505;518;102;102
18120;183;12;2;parallel-group;489;503;98;100
18121;183;12;2;active-controlled;470;487;94;96
18122;183;12;2;double-dummy;456;468;90;92
18123;183;12;2;double-blind;442;454;86;88
18124;183;12;2;randomly;840;848;180;180
18125;183;6;1;semaglutide;1282;1293;262;262
18126;183;11;2;efficacy;195;203;38;38
18127;183;24;3;1 · 0;1302;1305;264;266
18128;183;21;7;mg;2218;2220;462;462
18129;183;24;3;0 · 5;2214;2217;459;461
18130;183;6;1;semaglutide;2202;2213;458;458
18131;183;21;7;%;2193;2194;455;455
18132;183;22;7;1·3;2190;2193;452;454
18133;183;19;7;reduced;2179;2186;450;450
18134;183;22;7;1·6;2228;2231;465;467
18135;183;17;4;HbA;2171;2174;448;448
18136;183;23;7;0 · 93;2152;2156;439;441
18137;183;19;7;SD;2149;2151;438;438
18138;183;21;7;%;2146;2147;436;436
18139;183;18;7;8 · 1;2143;2146;433;435
18140;183;18;4;HbA;2135;2138;431;431
18141;183;19;4;baseline;2126;2134;430;430
18142;183;19;4;at week 56;2159;2169;444;446
18143;183;6;1;semaglutide;2240;2251;471;471
18144;183;24;3;1 · 0;2252;2255;472;474
18145;183;21;7;mg;2256;2258;475;475
18146;183;2;1;placebo;1294;1301;263;263
18147;183;22;7;-1·06;2398;2403;517;520
18148;183;21;7;mg;2391;2393;515;515
18149;183;24;3;0 · 5;2387;2390;512;514
18150;183;6;1;semaglutide;2375;2386;511;511
18151;183;23;7;-0·92 to -0·62;2354;2368;500;508
18152;183;19;7;95% CI;2347;2353;497;499
18153;183;21;7;%;2344;2345;495;495
18154;183;22;7;-0·77;2339;2344;491;494
18155;183;6;1;sitagliptin;2327;2338;490;490
18156;183;19;7;difference;2313;2323;488;488
18157;183;19;7;estimated;2293;2302;486;486
18158;183;6;1;sitagliptin;2280;2291;484;484
18159;183;21;7;%;2273;2274;482;482
18160;183;22;7;0·5;2270;2273;479;481
18161;183;19;7;Mean;2121;2125;429;429
18162;183;21;7;mg;2117;2119;427;427
18163;183;21;7;%;2231;2232;468;468
18164;183;6;1;sitagliptin;2101;2112;425;425
18165;183;11;2;bodyweight;1649;1659;339;339
18166;183;13;2;week 56;1492;1499;308;309
18167;183;11;2;HbA;1471;1474;304;304
18168;183;21;7;mg;1402;1404;290;290
18169;183;24;3;1 · 0;1398;1401;287;289
18170;183;24;3;0 · 5;1387;1390;282;284
18171;183;2;1;placebo;1379;1386;281;281
18172;183;6;1;semaglutide;1367;1378;280;280
18173;183;21;7;mg;1351;1353;276;276
18174;183;24;3;100;1347;1350;275;275
18175;183;6;1;sitagliptin;1335;1346;274;274
18176;183;25;3;oral;1330;1334;273;273
18177;183;24;3;once weekly;1309;1320;268;269
18178;183;24;3;100;2113;2116;426;426
18179;183;21;7;mg;1306;1308;267;267
18180;183;13;2;week 56;1677;1684;343;344
18181;183;11;2;Safety;1726;1732;351;351
18182;183;21;7;mg;1391;1393;285;285
18183;183;21;7;mg;2080;2082;420;420
18184;183;7;1;407;2088;2091;423;423
18185;183;11;2;adverse events;1752;1766;354;355
18186;183;24;3;1 · 0;2076;2079;417;419
18187;183;6;1;semaglutide;2064;2075;416;416
18188;183;7;1;409;2051;2054;414;414
18189;183;24;3;0 · 5;2043;2046;409;411
18190;183;6;1;semaglutide;2031;2042;408;408
18191;183;21;7;mg;2047;2049;412;412
18192;183;17;4;included in the modified intention - to - treat analysis;1964;2016;395;404
18193;183;22;7;1225;1959;1963;394;394
18194;183;14;2;1231;1933;1937;389;389
18195;183;8;6;NCT 01930188;1852;1863;370;371
18196;183;12;2;trial;1800;1805;361;361
18197;183;11;2;hypoglycaemic episodes;1771;1793;357;358
18198;183;7;1;409;2018;2021;406;406
18199;184;13;2;6 months;964;972;204;205
18200;184;11;2;TNF - α;852;857;174;176
18201;184;11;2;vaspin;920;926;195;195
18202;184;11;2;visfatin;906;914;192;192
18203;184;11;2;hs - CRP;897;903;187;189
18204;184;11;2;high - sensitivity C - reactive protein;860;895;179;185
18205;184;11;2;tumor necrosis factor - α;827;850;168;172
18206;184;11;2;fasting and postprandial glucose;641;673;135;138
18207;184;11;2;lipid profile;767;780;158;159
18208;184;11;2;HOMA - IR;757;764;153;155
18209;184;11;2;homeostasis model assessment insulin resistance;708;755;147;151
18210;184;11;2;FPI;699;702;144;144
18211;184;11;2;fasting plasma insulin;675;697;140;142
18212;184;11;2;questionnaires;1014;1028;212;212
18213;184;11;2;adipocytokines;801;815;165;165
18214;184;11;2;satisfaction;1049;1061;217;217
18215;184;1;5;type 2 diabetes mellitus;1787;1811;359;362
18216;184;4;1;XR;1209;1211;246;246
18217;184;11;2;HbA;636;639;133;133
18218;184;4;1;IR;1680;1682;340;340
18219;184;6;1;metformin;1670;1679;339;339
18220;184;4;1;XR;1623;1625;331;331
18221;184;6;1;Metformin;1613;1622;330;330
18222;184;4;1;XR;1563;1565;321;321
18223;184;6;1;Metformin;1553;1562;320;320
18224;184;4;1;IR formulation;1537;1551;317;318
18225;184;4;1;XR;1519;1521;312;312
18226;184;6;1;metformin;1509;1518;311;311
18227;184;4;1;IR;1453;1455;294;294
18228;184;4;1;XR;1436;1438;291;291
18229;184;6;1;metformin;1426;1435;290;290
18230;184;4;1;IR;1320;1322;268;268
18231;184;6;1;metformin;1310;1319;267;267
18232;184;6;1;metformin;1199;1208;245;245
18233;184;11;2;body weight;623;634;130;131
18234;184;24;3;/ day;555;559;110;111
18235;184;21;7;mg;602;604;124;124
18236;184;10;2;patients;283;291;48;48
18237;184;10;2;Caucasian;273;282;47;47
18238;184;14;2;253;269;272;46;46
18239;184;11;2;glycemic control;217;233;38;39
18240;184;11;2;gastrointestinal tolerability;183;212;35;36
18241;184;4;1;XR;172;174;31;31
18242;184;10;2;type 2 diabetes;297;312;50;52
18243;184;4;1;extended release;154;170;28;29
18244;184;4;1;IR;126;128;23;23
18245;184;4;1;immediate release;107;124;20;21
18246;184;6;1;metformin;97;106;19;19
18247;184;12;2;trial;75;80;14;14
18248;184;12;2;randomized;55;65;12;12
18249;184;24;3;/ day;604;608;125;126
18250;184;6;1;metformin;144;153;27;27
18251;184;10;2;not well controlled;313;332;53;55
18252;184;12;2;clinical;66;74;13;13
18253;184;10;2;glycated hemoglobin [ HbA ] > 7.0 % and < 8.5 %;342;383;59;70
18254;184;10;2;diet;336;340;57;57
18255;184;6;1;metformin;575;584;116;116
18256;184;21;7;mg;553;555;109;109
18257;184;24;3;2 , 000 ± 1 , 000;541;552;102;108
18258;184;4;1;IR;529;531;99;99
18259;184;6;1;metformin;519;528;98;98
18260;184;24;3;maximum tolerated dose;475;497;90;92
18261;184;4;1;XR;585;587;117;117
18262;184;4;1;XR;440;442;81;81
18263;184;10;2;Patients;386;394;73;73
18264;184;24;3;6 months;459;467;86;87
18265;184;12;2;randomized;400;410;75;75
18266;184;24;3;1 , 000 ± 500;592;601;119;123
18267;184;4;1;IR;424;426;78;78
18268;184;6;1;metformin;430;439;80;80
18269;184;6;1;metformin;414;423;77;77
18270;185;22;7;136;1865;1868;358;358
18271;185;22;7;7.5;1710;1713;325;325
18272;185;23;7;1.2;1714;1717;327;327
18273;185;21;7;%;1717;1718;328;328
18274;185;19;7;mean;1746;1750;335;335
18275;185;17;4;fasting plasma glucose;1751;1773;336;338
18276;185;20;7;significantly;1784;1797;341;341
18277;185;6;1;degludec;1811;1819;345;345
18278;185;6;1;glargine;1838;1846;350;350
18279;185;22;7;128;1854;1857;353;353
18280;185;23;7;56;1858;1860;355;355
18281;185;17;4;glycated hemoglobin;1680;1699;321;322
18282;185;19;7;lower;1798;1803;342;342
18283;185;8;6;NCT 01959529;2500;2511;485;486
18284;185;22;7;0.91;1583;1587;297;297
18285;185;19;4;At 24 months;1657;1669;315;317
18286;185;20;7;noninferiority;1640;1654;312;312
18287;185;20;7;< 0.001;1629;1635;309;310
18288;185;23;7;0.78 to 1.06;1614;1626;304;306
18289;185;19;7;95% confidence interval;1589;1612;299;302
18290;185;21;7;hazard ratio;1569;1581;294;295
18291;185;6;1;glargine;1553;1561;291;291
18292;185;21;7;%;1543;1544;287;287
18293;185;22;7;9.3;1540;1543;286;286
18294;185;22;7;356;1535;1538;284;284
18295;185;6;1;degludec;1513;1521;280;280
18296;185;21;7;%;1503;1504;276;276
18297;185;23;7;57;1869;1871;360;360
18298;185;19;7;mean;1675;1679;320;320
18299;185;21;7;mg per deciliter;1872;1888;361;363
18300;185;22;7;0.60;2105;2109;410;410
18301;185;17;4;Prespecified adjudicated severe hypoglycemia;1900;1944;370;373
18302;185;22;7;8.5;1500;1503;275;275
18303;185;8;6;DEVOTE;2466;2472;479;479
18304;185;5;1;Novo Nordisk;2441;2453;474;475
18305;185;1;5;major cardiovascular events;2401;2428;467;469
18306;185;6;1;glargine;2359;2367;460;460
18307;185;6;1;degludec;2331;2339;456;456
18308;185;1;5;cardiovascular events;2308;2329;453;454
18309;185;1;5;type 2 diabetes;2275;2290;446;448
18310;185;20;7;superiority;2166;2177;427;427
18311;185;20;7;< 0.001;2155;2161;424;425
18312;185;22;7;0.73;2148;2152;421;421
18313;185;21;7;odds ratio;2136;2146;418;419
18314;185;20;7;superiority;2123;2134;416;416
18315;185;20;7;< 0.001;1891;1897;366;367
18316;185;20;7;< 0.001;2112;2118;413;414
18317;185;21;7;percentage points;2074;2091;404;405
18318;185;22;7;1.7;2070;2073;403;403
18319;185;19;7;absolute difference;2047;2066;400;401
18320;185;6;1;glargine;2024;2032;395;395
18321;185;21;7;%;2014;2015;391;391
18322;185;22;7;6.6;2011;2014;390;390
18323;185;22;7;252;2006;2009;388;388
18324;185;6;1;degludec;1984;1992;384;384
18325;185;21;7;%;1974;1975;380;380
18326;185;22;7;4.9;1971;1974;379;379
18327;185;21;7;patients;1961;1969;377;377
18328;185;22;7;187;1957;1960;376;376
18329;185;19;4;occurred;1945;1953;374;374
18330;185;21;7;rate ratio;2093;2103;407;408
18331;185;21;7;patients;1490;1498;273;273
18332;185;18;7;85.2;1181;1185;208;208
18333;185;19;4;occurred;1474;1482;270;270
18334;185;12;2;trial;703;708;130;130
18335;185;11;2;cardiovascular outcomes;679;702;128;129
18336;185;12;2;event - driven;666;678;125;127
18337;185;12;2;treat - to - target;649;664;119;123
18338;185;12;2;double-blind;635;647;115;117
18339;185;24;3;between dinner and bedtime;603;629;109;112
18340;185;24;3;once daily;592;602;107;108
18341;185;10;2;patients;582;590;105;105
18342;185;7;1;3819;577;581;104;104
18343;185;24;3;100;572;575;102;102
18344;185;21;7;U;571;572;101;101
18345;185;6;1;insulin glargine;554;570;99;100
18346;185;10;2;patients;541;549;96;96
18347;185;7;1;3818;536;540;95;95
18348;185;6;1;insulin degludec;518;534;92;93
18349;185;10;2;type 2 diabetes;484;499;86;88
18350;185;10;2;patients;470;478;84;84
18351;185;14;2;7637;465;469;83;83
18352;185;12;2;randomly;447;455;81;81
18353;185;6;1;degludec;426;434;77;77
18354;185;4;1;basal;344;349;63;63
18355;185;6;1;degludec;305;313;57;57
18356;185;1;5;hypoglycemia;264;276;52;52
18357;185;1;5;diabetes;136;144;26;26
18358;185;2;1;ultralong-acting, once-daily basal insulin;26;68;4;12
18359;185;6;1;Degludec;11;19;1;1
18360;185;22;7;325;1486;1489;272;272
18361;185;12;2;time-to-event analysis;747;769;138;143
18362;185;11;2;major cardiovascular event;813;839;151;153
18363;185;6;1;insulin glargine;350;366;64;65
18364;185;11;2;nonfatal myocardial infarction;875;905;160;162
18365;185;11;2;death from cardiovascular causes;841;873;155;158
18366;185;17;4;primary outcome;1458;1473;268;269
18367;185;18;4;receiving insulin;1435;1452;264;265
18368;185;21;7;patients;1421;1429;262;262
18369;185;21;7;%;1412;1413;259;259
18370;185;21;7;%;1405;1406;256;256
18371;185;23;7;1.7;1402;1405;255;255
18372;185;18;7;8.4;1398;1401;253;253
18373;185;18;4;glycated hemoglobin;1368;1387;249;250
18374;185;19;7;SD;1364;1366;247;247
18375;185;19;7;mean;1357;1361;244;244
18376;185;21;7;years;1342;1347;240;240
18377;185;18;7;16.4;1337;1341;239;239
18378;185;18;4;duration of diabetes;1312;1332;235;237
18379;185;18;7;83.9;1408;1412;258;258
18380;185;21;7;years;1296;1301;231;231
18381;185;19;7;mean;1307;1311;234;234
18382;185;12;2;noninferiority;947;961;171;171
18383;185;11;2;Adjudicated severe hypoglycemia;977;1008;176;178
18384;185;11;2;nonfatal stroke;910;925;165;166
18385;185;18;7;6509;1175;1179;206;206
18386;185;21;7;%;1185;1186;209;209
18387;185;21;7;patients;1137;1145;201;201
18388;185;18;4;chronic kidney disease;1228;1250;216;218
18389;185;19;4;At baseline;1261;1272;223;224
18390;185;19;7;mean;1278;1282;227;227
18391;185;18;4;age;1283;1286;228;228
18392;185;18;7;65.0;1291;1295;230;230
18393;185;18;4;established cardiovascular disease;1192;1226;212;214
18394;186;6;1;Gla;934;937;234;234
18395;186;17;4;HbA1c;908;913;227;229
18396;186;19;7;decrease;896;904;225;225
18397;186;19;7;larger;889;895;224;224
18398;186;20;7;significantly;875;888;223;223
18399;186;24;3;100;864;867;219;219
18400;186;6;1;Gla;860;863;217;217
18401;186;25;3;injection;790;799;202;202
18402;186;24;3;evening;782;789;201;201
18403;186;24;3;morning;771;778;199;199
18404;186;21;7;mmol/mol;697;705;174;176
18405;186;22;7;62.4;736;740;189;189
18406;186;21;7;% - units;727;734;185;187
18407;186;22;7;7.86;722;726;184;184
18408;186;19;7;mean;714;718;182;182
18409;186;22;7;0.2;679;682;167;167
18410;186;21;7;%-units;670;677;163;165
18411;186;23;7;-0.13 to 0.17;654;667;157;160
18412;186;19;4;300 morning group;938;955;236;238
18413;186;19;7;95% CI;646;652;153;155
18414;186;21;7;mmol/mol;741;749;190;192
18415;186;6;1;Gla;968;971;242;242
18416;186;24;3;300;1227;1230;310;310
18417;186;19;7;difference;991;1001;248;248
18418;186;22;7;0.02;640;644;151;151
18419;186;24;3;100;1570;1573;376;376
18420;186;6;1;Gla;1566;1569;374;374
18421;186;24;3;300;1515;1518;366;366
18422;186;6;1;Gla;1511;1514;364;364
18423;186;1;5;T 1 DM;1505;1509;360;362
18424;186;7;1;treatment groups;1388;1404;341;342
18425;186;24;3;100;1245;1248;315;315
18426;186;6;1;Gla;1241;1244;313;313
18427;186;6;1;Gla;1223;1226;308;308
18428;186;19;7;higher;1211;1217;306;306
18429;186;21;7;%;1209;1210;305;305
18430;186;22;7;20;1207;1209;304;304
18431;186;17;4;Basal insulin dose;1184;1202;300;302
18432;186;7;1;treatment groups;1166;1182;297;298
18433;186;21;7;mmol/mol;1055;1063;272;274
18434;186;23;7;-5.2 to -0.4;1041;1053;266;270
18435;186;22;7;-2.7;1035;1039;263;264
18436;186;21;7;%-units;1026;1033;259;261
18437;186;23;7;-0.47 to -0.04;1010;1024;253;257
18438;186;22;7;-0.25;1003;1008;250;251
18439;186;19;4;300 evening group;972;989;244;246
18440;186;19;7;difference;628;638;149;149
18441;186;23;7;-1.5 to 1.9;684;695;169;172
18442;186;19;4;to month 12;589;600;140;142
18443;186;12;2;randomized;345;355;81;81
18444;186;10;2;T 1 DM;303;307;72;74
18445;186;12;2;phase 3;276;283;66;67
18446;186;12;2;open-label;265;275;63;65
18447;186;12;2;randomized;253;263;61;61
18448;186;12;2;multicentre;240;251;59;59
18449;186;8;6;EDITION 4;215;224;51;52
18450;186;10;2;T1DM;200;204;45;47
18451;186;10;2;type 1 diabetes;183;198;41;43
18452;186;13;2;1 year;161;167;36;37
18453;186;2;1;insulins;147;155;34;34
18454;186;24;3;100;118;121;27;27
18455;186;6;1;Gla;114;117;25;25
18456;186;21;7;U/mL;108;112;21;23
18457;186;24;3;100;104;107;20;20
18458;186;24;3;300;36;39;10;10
18459;186;6;1;Gla;32;35;8;8
18460;186;21;7;U/mL;26;30;4;6
18461;186;24;3;300;22;25;3;3
18462;186;6;1;Insulin glargine;5;21;1;2
18463;186;7;1;treatment groups;610;626;146;147
18464;186;6;1;Gla;356;359;82;82
18465;186;24;3;300;360;363;84;84
18466;186;6;1;insulin glargine;87;103;18;19
18467;186;24;3;100;371;374;88;88
18468;186;19;7;from baseline;575;588;138;139
18469;186;6;1;Gla;367;370;86;86
18470;186;19;7;decreased;555;564;136;136
18471;186;17;4;HbA1c;549;554;133;135
18472;186;21;7;%;540;541;129;129
18473;186;22;7;82;538;540;128;128
18474;186;24;3;100;533;536;126;126
18475;186;6;1;Gla;529;532;124;124
18476;186;21;7;%;526;527;122;122
18477;186;22;7;80;524;526;121;121
18478;186;19;7;Mean;544;548;132;132
18479;186;6;1;Gla;515;518;117;117
18480;186;24;3;300;519;522;119;119
18481;186;24;3;evening;398;405;94;94
18482;186;24;3;once daily;375;385;89;90
18483;186;14;2;549;445;448;104;104
18484;186;24;3;6 months;421;429;99;100
18485;186;21;7;participants;449;461;105;105
18486;186;22;7;444;474;477;108;108
18487;186;17;4;completed the 12 - month study period;478;513;109;115
18488;186;24;3;morning;387;394;92;92
18489;187;6;1;insulin degludec;2172;2188;420;421
18490;187;24;3;100;2250;2253;434;434
18491;187;22;7;428.6;2198;2203;424;424
18492;187;21;7;episodes per 100 PYE;2204;2224;425;428
18493;187;6;1;insulin glargine;2232;2248;431;432
18494;187;21;7;U;2249;2250;433;433
18495;187;21;7;per 100 PYE;2153;2164;415;417
18496;187;19;7;95% CI;2280;2286;443;445
18497;187;22;7;0.64;2274;2278;441;441
18498;187;23;7;0.56-0.73;2288;2297;447;449
18499;187;20;7;< .001;2301;2307;452;453
18500;187;20;7;noninferiority;2312;2326;455;455
18501;187;22;7;277.1;2147;2152;414;414
18502;187;20;7;< .001;2330;2336;458;459
18503;187;20;7;superiority;2341;2352;461;461
18504;187;21;7;RR;2268;2270;439;439
18505;187;17;4;nocturnal symptomatic hypoglycemia;2107;2141;410;412
18506;187;20;7;< .001;1967;1973;375;376
18507;187;23;7;-193.5 to -67.16;2075;2091;400;404
18508;187;19;7;rate difference;2354;2369;463;464
18509;187;21;7;U;1904;1905;353;353
18510;187;24;3;100;1905;1908;354;354
18511;187;21;7;rate ratio;1921;1931;358;359
18512;187;21;7;RR;1933;1935;361;361
18513;187;22;7;0.89;1940;1944;364;364
18514;187;19;7;95% CI;1946;1952;366;368
18515;187;23;7;0.85-0.94;1954;1963;370;372
18516;187;20;7;noninferiority;1978;1992;378;378
18517;187;20;7;< .001;1996;2002;381;382
18518;187;20;7;superiority;2007;2018;384;384
18519;187;19;7;rate difference;2020;2035;386;387
18520;187;22;7;-130.31;2037;2044;389;390
18521;187;21;7;episodes per 100 PYE;2045;2065;391;394
18522;187;19;7;95% CI;2067;2073;396;398
18523;187;19;7;rates;2098;2103;408;408
18524;187;22;7;-61.94;2371;2377;466;467
18525;187;19;7;risk difference;2674;2689;542;543
18526;187;19;7;95% CI;2400;2406;473;475
18527;187;20;7;= .002;2666;2672;539;540
18528;187;22;7;-6.8;2691;2695;545;546
18529;187;21;7;%;2695;2696;547;547
18530;187;19;7;95% CI;2698;2704;549;551
18531;187;23;7;- 10.8 % to - 2.7 %;2706;2721;553;559
18532;187;1;5;type 1 diabetes;2770;2785;568;570
18533;187;1;5;hypoglycemia;2817;2829;578;578
18534;187;24;3;32 weeks;2831;2839;580;581
18535;187;6;1;insulin degludec;2856;2872;585;586
18536;187;6;1;insulin glargine;2876;2892;588;589
18537;187;21;7;U;2893;2894;590;590
18538;187;24;3;100;2894;2897;591;591
18539;187;1;5;symptomatic hypoglycemic episodes;2936;2969;599;601
18540;187;8;6;NCT 02034513;3021;3032;610;611
18541;187;6;1;insulin glargine;1887;1903;351;352
18542;187;19;4;McNemar P;2656;2665;537;538
18543;187;21;7;episodes per 100 PYE;2378;2398;468;471
18544;187;23;7;13.4 % - 20.8 %;2629;2640;529;533
18545;187;21;7;%;2618;2619;523;523
18546;187;23;7;-83.85 to -40.03;2408;2424;477;481
18547;187;19;7;lower;2429;2434;485;485
18548;187;19;7;patients;2449;2457;488;488
18549;187;6;1;insulin degludec;2465;2481;491;492
18550;187;6;1;insulin glargine;2494;2510;496;497
18551;187;21;7;U;2511;2512;498;498
18552;187;24;3;100;2512;2515;499;499
18553;187;19;4;experienced;2522;2533;501;501
18554;187;17;4;severe hypoglycemia;2534;2553;502;503
18555;187;19;4;during the maintenance period;2554;2583;504;507
18556;187;22;7;10.3;2585;2589;509;509
18557;187;21;7;%;2589;2590;510;510
18558;187;19;7;95% CI;2592;2598;512;514
18559;187;23;7;7.3 % - 13.3 %;2600;2610;516;520
18560;187;22;7;17.1;2614;2618;522;522
18561;187;19;7;95% CI;2621;2627;525;527
18562;187;21;7;episodes per 100 PYE;1859;1879;345;348
18563;187;24;3;100;807;810;150;150
18564;187;6;1;insulin degludec;1826;1842;340;341
18565;187;12;2;84 US and 6 Polish centers;491;517;81;86
18566;187;24;3;32-week;558;565;98;100
18567;187;7;1;treatment periods;566;583;101;102
18568;187;24;3;16-week;597;604;107;109
18569;187;24;3;titration;605;614;110;110
18570;187;24;3;16-week;621;628;113;115
18571;187;7;1;maintenance period;629;647;116;117
18572;187;10;2;Patients;663;671;120;120
18573;187;12;2;randomized;677;687;122;122
18574;187;7;1;1 : 1;688;691;123;125
18575;187;24;3;once-daily;703;713;128;130
18576;187;6;1;insulin degludec;714;730;131;132
18577;187;6;1;insulin glargine;743;759;135;136
18578;187;21;7;U;760;761;137;137
18579;187;24;3;100;761;764;138;138
18580;187;10;2;at least 1 hypoglycemia risk factor;444;479;73;78
18581;187;7;1;n = 249;766;773;140;142
18582;187;10;2;adults;432;438;71;71
18583;187;12;2;noninferiority;397;411;67;67
18584;187;22;7;2462.7;1852;1858;344;344
18585;187;1;5;Hypoglycemia;11;23;1;1
18586;187;1;5;type 1 diabetes;49;64;7;9
18587;187;1;5;Severe hypoglycemia;121;140;21;22
18588;187;1;5;coma;153;157;26;26
18589;187;6;1;insulin degludec;199;215;34;35
18590;187;12;2;noninferior;219;230;37;37
18591;187;12;2;superior;234;242;39;39
18592;187;6;1;insulin glargine;246;262;41;42
18593;187;21;7;U;263;264;43;43
18594;187;24;3;100;264;267;44;44
18595;187;11;2;symptomatic hypoglycemic episodes;292;325;50;52
18596;187;12;2;Double-blind;361;373;60;62
18597;187;12;2;randomized;375;385;64;64
18598;187;12;2;crossover;387;396;66;66
18599;187;12;2;trial;412;417;68;68
18600;187;6;1;insulin glargine;789;805;147;148
18601;187;14;2;501;428;431;70;70
18602;187;22;7;395;1651;1654;305;305
18603;187;18;7;45.9;1627;1631;297;297
18604;187;21;7;years;1632;1637;298;298
18605;187;18;7;53.7;1639;1643;300;300
18606;187;21;7;%;1643;1644;301;301
18607;187;18;4;men;1645;1648;302;302
18608;187;22;7;78.8;1656;1660;307;307
18609;187;19;7;mean;1617;1621;294;294
18610;187;21;7;%;1660;1661;308;308
18611;187;19;4;During the maintenance period;1684;1713;314;317
18612;187;19;7;rates;1719;1724;320;320
18613;187;17;4;overall symptomatic hypoglycemia;1728;1760;322;324
18614;187;22;7;2200.9;1766;1772;326;326
18615;187;21;7;U;806;807;149;149
18616;187;21;7;episodes per 100 person - years ' exposure ( PYE );1773;1818;327;337
18617;187;17;4;completed the trial;1663;1682;310;312
18618;187;21;7;patients;1596;1604;291;291
18619;187;18;4;age;1622;1625;295;295
18620;187;11;2;overall severe or blood glucose - confirmed ( < 56 mg / dL ) symptomatic hypoglycemic episodes;995;1082;187;203
18621;187;12;2;randomized;854;864;161;161
18622;187;7;1;1 : 1;865;868;162;164
18623;187;24;3;morning;872;879;166;166
18624;187;24;3;evening;883;890;168;168
18625;187;14;2;501;1592;1595;290;290
18626;187;7;1;maintenance period;1094;1112;206;207
18627;187;11;2;nocturnal symptomatic hypoglycemic episodes;1156;1199;216;219
18628;187;6;1;insulin degludec;823;839;153;154
18629;187;7;1;maintenance period;1263;1281;229;230
18630;187;12;2;noninferiority;1287;1301;233;233
18631;187;11;2;nocturnal hypoglycemia;1373;1395;247;248
18632;187;12;2;noninferiority;1486;1500;273;273
18633;187;11;2;2-sided statistical testing;1518;1545;277;281
18634;187;12;2;superiority;1550;1561;283;283
18635;187;11;2;severe hypoglycemia;1232;1251;225;226
18636;187;7;1;n = 252;841;848;156;158
18637;188;22;7;-7.41;2215;2220;455;456
18638;188;19;7;95% CI;2239;2245;462;464
18639;188;21;7;episodes / 100 PYE;2221;2237;457;460
18640;188;19;7;95% CI;2173;2179;440;442
18641;188;20;7;< .001;2195;2201;450;451
18642;188;23;7;0.46-0.74;2181;2190;444;446
18643;188;23;7;-11.98 to -2.85;2247;2262;466;470
18644;188;19;7;difference;2203;2213;453;453
18645;188;19;7;patients;2289;2297;478;478
18646;188;23;7;-33.98 to -13.33;1877;1893;369;373
18647;188;22;7;9.7;2330;2333;483;483
